Марка;Описание;Цена;Город;Ссылка;Тип топлива
Mercedes-Benz GLS-Class 2020;base 580 AT (489 л.с.) 4Matic;135 401 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1802769.html;Бензин
Mercedes-Benz S-Class 2020;S 400d AT (340 л.с.) 4Matic Long;151 648 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1835453.html;Дизтопливо
Mercedes-Benz V-Class 2020;VKL V 220d AT (163 л.с.) Long;73 287 $;Львов;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1833281.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;300d AT (245 л.с.) 4Matic;68 183 $;Львов;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1836202.html;Дизтопливо
Mercedes-Benz V-Class 2020;Avantgarde V 220d AT (163 л.с.) Long 4Matic;72 064 $;Львов;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1834014.html;Дизтопливо
Mercedes-Benz V-Class 2020;Individual 300d AT (240 л.с.) 4Matic;105 742 $;Одесса;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1835749.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;450 AT (367 л.с.) 4Matic;91 879 $;Одесса;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1822071.html;Бензин
Mercedes-Benz E-Class 2019;New E 220d (195 л.с.) 4Matic;59 655 $;Одесса;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1816515.html;Дизтопливо
Mercedes-Benz Vito пасс. 2020;Individual 119 CDI AT (190 л.с.) Tourer Long 4Matic;65 566 $;Одесса;https://auto.ria.com/newauto/auto-mercedes-benz-vito-pass-1833774.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;Individual 300d AT (245 л.с.) 4Matic;62 133 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1835686.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;Individual 350d AT (272 л.с.) 4Matic;68 566 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1817812.html;Дизтопливо
Mercedes-Benz C-Class 2019;base C 200 AT (184 л.с.) 4Matic;42 378 $;Ужгород;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1829300.html;Бензин
Mercedes-Benz V-Class 2020;AMG Style 300d AT (240 л.с.) 4Matic;108 320 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1816973.html;Дизтопливо
Mercedes-Benz GLC-Class 2019;base 200d AT (163 л.с.) 4Matic;57 140 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1833684.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;Individual 400d AT (330 л.с.) 4Matic;96 333 $;Черкассы;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1822696.html;Дизтопливо
Mercedes-Benz S-Class 2020;AMG S 63 AT (612 л.с.) 4Matic+;227 473 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1835555.html;Бензин
Mercedes-Benz GLE-Class 2020;Mercedes-AMG 53 AT (435 л.с.) 4Matic;129 985 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1836722.html;Бензин/Электричество
Mercedes-Benz GLE-Class 2020;300d AT (245 л.с.) 4Matic;70 409 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1817007.html;Дизтопливо
Mercedes-Benz C-Class 2019;base Mercedes-AMG C63 AT (476 л.с.);75 716 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1831515.html;Бензин
Mercedes-Benz GLE-Class 2019;300d AT (245 л.с.) 4Matic;67 222 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1835552.html;Дизтопливо
Mercedes-Benz Maybach 2020;S 650 AT (630 л.с.);287 050 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-maybach-1833708.html;Бензин
Mercedes-Benz GLS-Class 2020;base 400d AT (330 л.с.) 4Matic;125 555 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1832304.html;Дизтопливо
Mercedes-Benz GLA-Class 2019;GLA 200 AT (156 л.с.);37 349 $;Львов;https://auto.ria.com/newauto/auto-mercedes-benz-gla-class-1817697.html;Бензин
Mercedes-Benz GLE-Class 2019;Individual 350d AT (272 л.с.) 4Matic;76 720 $;Львов;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1817116.html;Дизтопливо
Mercedes-Benz C-Class 2019;base 220d G-Tronic (194 л.с.) 4Matic;46 012 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1835925.html;Дизтопливо
Mercedes-Benz Vito пасс. 2019;Individual Tourer 116 CDI AT (163 л.с.) 4Matic Base Long;55 027 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-vito-pass-1816267.html;Дизтопливо
Mercedes-Benz Sprinter груз. 2018;base 316 2.2 CDi MT 2WD 3250mm;32 821 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-gruz-1818753.html;Дизтопливо
Mercedes-Benz GLA-Class 2019;Individual GLA 200 AT (156 л.с.);37 046 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-gla-class-1836093.html;Бензин
Mercedes-Benz GLE-Class 2019;Individual 300d AT (245 л.с.) 4Matic;62 125 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1828638.html;Дизтопливо
Mercedes-Benz SLC-Class 2018;Mercedes-AMG SLC 43 AT (367 л.с.);48 636 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-slc-class-1834761.html;Бензин
Mercedes-Benz GLE-Class 2019;Individual GLE Coupe 400 AT (333 л.с.) 4Matic;72 408 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1817836.html;Бензин
Mercedes-Benz G-Class 2020;Brabus G800 G-Ttonic (800 л.с.) 4Matic;379 122 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1809428.html;Бензин
Mercedes-Benz GLE-Class 2020;Coupe 400d AT (330 л.с.) 4Matic;77 991 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1836925.html;Дизтопливо
Mercedes-Benz C-Class 2019;base 220d G-Tronic (194 л.с.) 4Matic;48 876 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1800463.html;Дизтопливо
Mercedes-Benz G-Class 2019;700 Brabus G-Ttonic (700 л.с.) 4Matic;324 962 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1811406.html;Бензин
Mercedes-Benz GLE-Class 2020;Coupe AMG 53 AT (435 л.с.) 4Matic+;151 648 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1837069.html;Бензин/Электричество
Mercedes-Benz AMG GT 2020;base Mercedes-AMG GT4 63s AT (639 л.с.) 4Matic+;259 969 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-amg-gt-1835829.html;Бензин
Mercedes-Benz GLE-Class 2020;Coupe AMG 53 AT (435 л.с.) 4Matic+;135 401 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1836735.html;Бензин/Электричество
Mercedes-Benz S-Class 2020;S 560 AT (469 л.с.) 4Matic Long;173 312 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1835445.html;Бензин
Mercedes-Benz C-Class 2019;base Mercedes-AMG C63s AT (510 л.с.);85 409 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1822164.html;Бензин
Mercedes-Benz GLE-Class 2019;300d AT (245 л.с.) 4Matic;60 551 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1808382.html;Дизтопливо
Mercedes-Benz GLC-Class 2019;Individual 220d AT (194 л.с.) 4Matic;56 762 $;Черкассы;https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1812289.html;Дизтопливо
Mercedes-Benz GLC-Class 2019;base 300 AT (258 л.с.) 4Matic;64 560 $;Одесса;https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1819807.html;Бензин
Mercedes-Benz A-Class 2018;base 200 AT (163 л.с.);44 543 $;Одесса;https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1740767.html;Бензин
Mercedes-Benz Vito пасс. 2020;Individual 110 CDI MT (102 л.с.) Tourer Long;38 129 $;Одесса;https://auto.ria.com/newauto/auto-mercedes-benz-vito-pass-1833799.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;Individual 300d AT (245 л.с.) 4Matic;61 184 $;Львов;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1813958.html;Дизтопливо
Mercedes-Benz SLC-Class 2018;Individual Mercedes-AMG SLC 43 AT (367 л.с.);48 636 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-slc-class-1834767.html;Бензин
Mercedes-Benz GLE-Class 2019;Individual 300d AT (245 л.с.) 4Matic;60 660 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1835672.html;Дизтопливо
Mercedes-Benz G-Class 2020;AMG 63 G-Ttonic (575 л.с.) 4Matic;255 000 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1837701.html;Бензин
Mercedes-Benz GLE-Class 2020;300d AT (245 л.с.) 4Matic;68 241 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1838529.html;Дизтопливо
Mercedes-Benz E-Class 2019;base 200 AT (197 л.с.) 4Matic;55 782 $;Черкассы;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1830393.html;Бензин
Mercedes-Benz Vito пасс. 2020;Individual Tourer 116 CDI AT (163 л.с.) 4Matic Base Long;56 110 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-vito-pass-1798459.html;Дизтопливо
Mercedes-Benz GLS-Class 2019;base 350d AT (286 л.с.) 4Matic;92 824 $;Черкассы;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1831811.html;Дизтопливо
Mercedes-Benz GLB-Class 2020;AMG Line 250 AT (224 л.с.) 4Matic;57 409 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-glb-class-1836090.html;Бензин
Mercedes-Benz V-Class 2020;AMG Style 300d AT (240 л.с.) 4Matic;314 130 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1835916.html;Дизтопливо
Mercedes-Benz E-Class 2020;New E 450 G-tronic (367 л.с.) 4Matic;93 756 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1836247.html;Бензин
Mercedes-Benz GLC-Class 2020;base Mercedes-AMG 63 AT (476 л.с.) 4Matic+;119 152 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1835581.html;Бензин
Mercedes-Benz GLS-Class 2019;base 350d AT (286 л.с.) 4Matic;119 730 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1836714.html;Дизтопливо
Mercedes-Benz EQC 2020;base 400 AT (408 л.с.) 80 kWh 4Matic;108 320 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-eqc-1833677.html;Электричество
Mercedes-Benz G-Class 2020;Mercedes-AMG G63 G-Ttonic (585 л.с.) 4Matic;259 969 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1833184.html;Бензин
Mercedes-Benz S-Class 2020;S 560 G-Tronic (469 л.с.);213 391 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1835522.html;Бензин
Mercedes-Benz GLS-Class 2020;base 580 AT (489 л.с.) 4Matic;151 648 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1838414.html;Бензин
Mercedes-Benz GLS-Class 2020;base 350d AT (286 л.с.) 4Matic;102 926 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1834156.html;Дизтопливо
Mercedes-Benz A-Class 2020;250 AT (224 л.с.);45 000 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1835918.html;Бензин
Mercedes-Benz GLS-Class 2019;base 350d AT (286 л.с.) 4Matic;95 555 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1820898.html;Дизтопливо
Mercedes-Benz C-Class 2019;base Mercedes-AMG C63 AT (476 л.с.);74 803 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1838253.html;Бензин
Mercedes-Benz GLE-Class 2019;300d AT (245 л.с.) 4Matic;70 546 $;Одесса;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1819833.html;Дизтопливо
Mercedes-Benz C-Class 2019;base Mercedes-AMG C63 AT (476 л.с.);75 716 $;Одесса;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1824622.html;Бензин
Mercedes-Benz S-Class 2019;AMG S 63 AT (612 л.с.) 4Matic+;251 216 $;Одесса;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1780892.html;Бензин
Mercedes-Benz GLE-Class 2019;400d AT (330 л.с.) 4Matic;93 686 $;Одесса;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1832726.html;Дизтопливо
Mercedes-Benz V-Class 2020;Individual 300d AT (240 л.с.) 4Matic;105 039 $;Одесса;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1838690.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;450 AT (367 л.с.) 4Matic;88 411 $;Одесса;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1822112.html;Бензин
Mercedes-Benz GLE-Class 2019;GLE Coupe 400 AT (333 л.с.) 4Matic;80 027 $;Одесса;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1813331.html;Бензин
Mercedes-Benz E-Class 2019;New E 220d (195 л.с.) 4Matic;65 366 $;Одесса;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1785747.html;Дизтопливо
Mercedes-Benz Vito пасс. 2020;Individual Tourer 116 CDI AT (163 л.с.) 4Matic Base Long;56 110 $;Одесса;https://auto.ria.com/newauto/auto-mercedes-benz-vito-pass-1835976.html;Дизтопливо
Mercedes-Benz GLC-Class 2019;base 300 AT (258 л.с.) 4Matic;75 802 $;Одесса;https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1824880.html;Бензин
Mercedes-Benz GLE-Class 2019;400d AT (330 л.с.) 4Matic;91 080 $;Одесса;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1819886.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;350d AT (272 л.с.) 4Matic;89 294 $;Одесса;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1832724.html;Дизтопливо
Mercedes-Benz E-Class 2019;New E 220d (194 л.с.) 4Matic;58 554 $;Львов;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1812557.html;Дизтопливо
Mercedes-Benz GLS-Class 2019;base 350d AT (286 л.с.) 4Matic;98 339 $;Львов;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1836212.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;300d AT (245 л.с.) 4Matic;68 006 $;Львов;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1826861.html;Дизтопливо
Mercedes-Benz V-Class 2020;Individual 300d AT (240 л.с.) 4Matic;98 680 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1833928.html;Дизтопливо
Mercedes-Benz E-Class 2019;Individual New E 220d (194 л.с.) 4Matic;56 327 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1820921.html;Дизтопливо
Mercedes-Benz V-Class 2020;Individual V 220d АТ (163 л.с.);72 066 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1831953.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;Individual 400d AT (330 л.с.) 4Matic;78 024 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1828449.html;Дизтопливо
Mercedes-Benz GLS-Class 2020;base 400d AT (330 л.с.) 4Matic;120 236 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1838518.html;Дизтопливо
Mercedes-Benz GLS-Class 2019;base 400d AT (330 л.с.) 4Matic;115 577 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1833583.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;Individual 300d AT (245 л.с.) 4Matic;62 131 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1820045.html;Дизтопливо
Mercedes-Benz GLS-Class 2019;base 350d AT (286 л.с.) 4Matic;90 257 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1837790.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;300d AT (245 л.с.) 4Matic;67 214 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1838393.html;Дизтопливо
Mercedes-Benz V-Class 2020;AMG Style 300d AT (240 л.с.) 4Matic;102 904 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1788926.html;Дизтопливо
Mercedes-Benz S-Class 2020;S 560 G-Tronic (469 л.с.) 4Matic;205 809 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1835459.html;Бензин
Mercedes-Benz Maybach 2020;S 560 AT (469 л.с.) 4Matic;259 969 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-maybach-1835155.html;Бензин
Mercedes-Benz GLE-Class 2020;Coupe 350d AT (272 л.с.) 4Matic;110 487 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1836926.html;Дизтопливо
Mercedes-Benz GLS-Class 2020;base 400d AT (330 л.с.) 4Matic;116 986 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1835268.html;Дизтопливо
Mercedes-Benz G-Class 2020;AMG 63 G-Ttonic (575 л.с.) 4Matic;254 553 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1819639.html;Бензин
Mercedes-Benz G-Class 2020;Mercedes-AMG G63 G-Ttonic (585 л.с.) 4Matic;259 969 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1836189.html;Бензин
Mercedes-Benz GLE-Class 2019;300d AT (245 л.с.) 4Matic;68 679 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1814308.html;Дизтопливо
Mercedes-Benz GLS-Class 2020;base 400d AT (330 л.с.) 4Matic;115 362 $;Львов;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1836040.html;Дизтопливо
Mercedes-Benz GLS-Class 2020;base 400d AT (330 л.с.) 4Matic;129 994 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1833116.html;Дизтопливо
Mercedes-Benz GLE-Class 2020;300d AT (245 л.с.) 4Matic;79 999 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1835310.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;Individual 300d AT (245 л.с.) 4Matic;66 243 $;Черкассы;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1821091.html;Дизтопливо
Mercedes-Benz AMG GT 2020;base Mercedes-AMG GT4 63 AT (585 л.с.) 4Matic+;189 561 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-amg-gt-1835827.html;Бензин
Mercedes-Benz Maybach 2020;S 650 AT (630 л.с.);1 948 462 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-maybach-1835144.html;Бензин
Mercedes-Benz GLE-Class 2019;Individual 300d AT (245 л.с.) 4Matic;65 098 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1796270.html;Дизтопливо
Mercedes-Benz G-Class 2020;350d AT (286 л.с.) 4Matic;162 480 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1835783.html;Дизтопливо
Mercedes-Benz S-Class 2020;S 560 G-Tronic (469 л.с.) 4Matic;194 977 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1835460.html;Бензин
Mercedes-Benz G-Class 2020;Mercedes-AMG G63 G-Ttonic (585 л.с.) 4Matic;236 139 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1834286.html;Бензин
Mercedes-Benz S-Class 2020;Mercedes-AMG S65 G-Tronic (629 л.с.) Long;368 290 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1838448.html;Бензин
Mercedes-Benz AMG GT 2020;base Mercedes-AMG GT R AT (585 л.с.);238 305 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-amg-gt-1835803.html;Бензин
Mercedes-Benz G-Class 2020;700 Brabus G-Ttonic (700 л.с.) 4Matic;406 203 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1833728.html;Бензин
