Марка;Описание;Цена;Город;Ссылка;Тип топлива
Mercedes-Benz AMG GT 2019;base Mercedes-AMG GT4 63 AT (585 л.с.) 4Matic+;172 297 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-amg-gt-1811383.html;Бензин
Mercedes-Benz E-Class 2019;New E 220d АТ (194 л.с.);52 393 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1670040.html;Дизтопливо
Mercedes-Benz A-Class 2019;200d AT (150 л.с.) 4Matic;39 618 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1830542.html;Дизтопливо
Mercedes-Benz S-Class 2019;S 450 AT (367 л.с.) 4Matic;96 236 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1808707.html;Бензин
Mercedes-Benz S-Class 2019;S 350d AT (286 л.с.);85 821 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1760829.html;Дизтопливо
Mercedes-Benz GLC-Class 2019;base 200d AT (163 л.с.) 4Matic;47 308 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1761007.html;Дизтопливо
Mercedes-Benz C-Class 2019;base Mercedes-AMG C63s AT (510 л.с.);86 398 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1785520.html;Бензин
Mercedes-Benz AMG GT 2019;GT C AT (557 л.с.);174 626 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-amg-gt-1760969.html;Бензин
Mercedes-Benz CLS-Class 2019;350d G-Tronic (286 л.с.) 4Matic;75 076 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-cls-class-1549910.html;Дизтопливо
Mercedes-Benz GLB-Class 2020;250 AT (224 л.с.);41 513 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-glb-class-1834648.html;Бензин
Mercedes-Benz CLS-Class 2019;220d G-Tronic (194 л.с.);64 604 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-cls-class-1826336.html;Дизтопливо
Mercedes-Benz CLA-Class 2019;base 180d АТ (116 л.с.);34 960 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-cla-class-1549686.html;Дизтопливо
Mercedes-Benz GLB-Class 2020;180 AT (136 л.с.);35 615 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-glb-class-1838078.html;Бензин
Mercedes-Benz C-Class 2019;base 300 G-Tronic (258 л.с.);40 932 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1669808.html;Бензин
Mercedes-Benz A-Class 2019;Mercedes-AMG A45s AT (421 л.с.) 4Matic+;66 559 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1826320.html;Бензин
Mercedes-Benz C-Class 2019;base 400 G-Tronic (333 л.с.) 4Matic;49 961 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1785512.html;Бензин
Mercedes-Benz AMG GT 2019;base Mercedes-AMG GT AT (476 л.с.);152 828 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-amg-gt-1760971.html;Бензин
Mercedes-Benz A-Class 2019;180d AT (116 л.с.);34 456 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1669712.html;Дизтопливо
Mercedes-Benz CLA-Class 2019;45 AMG AT (387 л.с.) 4Matic+;60 450 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-cla-class-1826332.html;Бензин
Mercedes-Benz GLC-Class 2019;base Mercedes-AMG 63S AT (510 л.с.) 4Matic+;89 508 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1806635.html;Бензин
Mercedes-Benz V-Class 2019;AVG V 220d AT (163 л.с.) Long;57 770 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1756959.html;Дизтопливо
Mercedes-Benz GLS-Class 2020;base 350d AT (286 л.с.) 4Matic;99 110 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1832168.html;Дизтопливо
Mercedes-Benz V-Class 2019;AVG V 250d AT (190 л.с.) Long;61 102 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1756961.html;Дизтопливо
Mercedes-Benz E-Class 2019;All-Terrain 220d 9G-Tronic (190 л.с.) 4Matic;55 197 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1836616.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;300d AT (245 л.с.) 4Matic;61 515 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1808399.html;Дизтопливо
Mercedes-Benz GLC-Class 2019;base 200d AT (163 л.с.);45 286 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1611092.html;Дизтопливо
Mercedes-Benz C-Class 2019;base 220d G-Tronic (194 л.с.) 4Matic;41 929 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1669801.html;Дизтопливо
Mercedes-Benz C-Class 2019;base C 200 MT (184 л.с.);37 657 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1669788.html;Бензин
Mercedes-Benz A-Class 2019;Mercedes-AMG A45s AT (421 л.с.) 4Matic+;66 559 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1830540.html;Бензин
Mercedes-Benz C-Class 2019;300de G-Tronic (194 л.с.);45 491 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1821758.html;Дизтопливо/Электричество
Mercedes-Benz E-Class 2019;New Mercedes-AMG E 63 (571 л.с.) 4Matic+;101 021 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1669997.html;Бензин
Mercedes-Benz B-Class 2019;base 160 MT (109 л.с.);30 137 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-b-class-1826325.html;Бензин
Mercedes-Benz E-Class 2019;base 200 AT (197 л.с.);44 223 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1830565.html;Бензин
Mercedes-Benz A-Class 2019;base 160 MT (109 л.с.);30 477 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1760473.html;Бензин
Mercedes-Benz AMG GT 2019;GT R AT (585 л.с.);193 648 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-amg-gt-1670144.html;Бензин
Mercedes-Benz E-Class 2019;All-Terrain 400d 9G-Tronic (340 л.с.) 4Matic;64 684 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1836617.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;Coupe AMG 53 AT (435 л.с.) 4Matic+;88 254 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1831164.html;Бензин/Электричество
Mercedes-Benz CLS-Class 2019;350 G-Tronic (299 л.с.) EQ-Boost;71 435 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-cls-class-1808698.html;Бензин
Mercedes-Benz CLA-Class 2019;base 220 AT (190 л.с.);38 135 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-cla-class-1549690.html;Бензин
Mercedes-Benz E-Class 2019;AMG E 53 G-tronic (435 л.с.) 4Matic+;83 447 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1711373.html;Бензин
Mercedes-Benz S-Class 2019;S 400d AT (340 л.с.) Long;92 760 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1693540.html;Дизтопливо
Mercedes-Benz C-Class 2019;base 300 G-Tronic (258 л.с.) 4Matic;49 665 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1787022.html;Бензин
Mercedes-Benz C-Class 2019;base C 200 AT (184 л.с.) 4Matic;39 177 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1711367.html;Бензин
Mercedes-Benz GLE-Class 2019;Mercedes-AMG 53 AT (435 л.с.) 4Matic;81 818 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1826345.html;Бензин/Электричество
Mercedes-Benz C-Class 2019;base 180 G-Tronic (156 л.с.);34 988 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1669783.html;Бензин
Mercedes-Benz AMG GT 2019;base Mercedes-AMG GT C AT (557 л.с.);187 566 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-amg-gt-1670147.html;Бензин
Mercedes-Benz C-Class 2019;base 180d MT (122 л.с.);33 403 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1549712.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;400d AT (330 л.с.) 4Matic;71 508 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1670079.html;Дизтопливо
Mercedes-Benz E-Class 2019;New E 400d AT (340 л.с.) 4Matic;66 400 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1738725.html;Дизтопливо
Mercedes-Benz GLC-Class 2019;base 200d AT (163 л.с.);51 575 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1830580.html;Дизтопливо
Mercedes-Benz A-Class 2018;base 200 AT (163 л.с.);45 000 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1793040.html;Бензин
Mercedes-Benz A-Class 2019;base 200d AT (150 л.с.);38 567 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1669734.html;Дизтопливо
Mercedes-Benz CLA-Class 2019;45s AMG AT (421 л.с.) 4Matic+;65 930 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-cla-class-1830561.html;Бензин
Mercedes-Benz A-Class 2019;Mercedes-AMG A45 AT (387 л.с.) 4Matic+;60 612 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1830539.html;Бензин
Mercedes-Benz AMG GT 2019;GT AT (462 л.с.);139 889 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-amg-gt-1549993.html;Бензин
Mercedes-Benz CLA-Class 2019;base 250 AT (224 л.с.);40 455 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-cla-class-1669925.html;Бензин
Mercedes-Benz S-Class 2019;S 560 G-Tronic (469 л.с.) 4Matic;149 536 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1670122.html;Бензин
Mercedes-Benz CLA-Class 2019;base 220 AT (190 л.с.) 4Matic;40 292 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-cla-class-1669923.html;Бензин
Mercedes-Benz C-Class 2019;base 160 G-Tronic (129 л.с.);32 021 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1669873.html;Бензин
Mercedes-Benz C-Class 2019;base 220d G-Tronic (194 л.с.);39 840 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1669798.html;Дизтопливо
Mercedes-Benz GLS-Class 2019;base 350d AT (286 л.с.) 4Matic;92 667 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1825651.html;Дизтопливо
Mercedes-Benz G-Class 2020;Mercedes-AMG G63 G-Ttonic (585 л.с.) 4Matic;254 544 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1834029.html;Бензин
Mercedes-Benz GLE-Class 2019;Coupe AMG 63S 9G-TCT (612 л.с.) 4Matic;133 364 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1833598.html;Бензин/Электричество
Mercedes-Benz CLA-Class 2019;base 220 AT (190 л.с.) 4Matic;40 292 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-cla-class-1549691.html;Бензин
Mercedes-Benz S-Class 2019;S 350d AT (286 л.с.) Long;88 383 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1693538.html;Дизтопливо
Mercedes-Benz S-Class 2019;S 600 AT (530 л.с.);157 119 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1693544.html;Бензин
Mercedes-Benz Maybach 2020;S 650 G-Tronic (629 л.с.);266 459 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-maybach-1817175.html;Бензин
Mercedes-Benz S-Class 2019;S 400d AT (340 л.с.);90 199 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1761027.html;Дизтопливо
Mercedes-Benz S-Class 2019;S 450 G-Tronic (367 л.с.) 4Matic;165 000 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1793046.html;Бензин
Mercedes-Benz C-Class 2019;base Mercedes-AMG C63s AT (510 л.с.);86 398 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1669820.html;Бензин
Mercedes-Benz GLC-Class 2019;base 200d AT (163 л.с.);45 286 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1670086.html;Дизтопливо
Mercedes-Benz E-Class 2019;New E 220d АТ (194 л.с.) 4Matic;55 141 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1670041.html;Дизтопливо
Mercedes-Benz GLC-Class 2019;base 300 AT (258 л.с.) 4Matic;52 328 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1711387.html;Бензин
Mercedes-Benz GLE-Class 2019;450 AT (367 л.с.) 4Matic;68 147 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1611197.html;Бензин
Mercedes-Benz AMG GT 2020;Mercedes-AMG GT4 53 AT (435 л.с.) 4Matic+;209 051 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-amg-gt-1835835.html;Бензин
Mercedes-Benz G-Class 2020;500 Brabus AT (500 л.с.) 4Matic;228 000 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1774451.html;Бензин
Mercedes-Benz E-Class 2019;New E 200 АТ (184 л.с.);51 103 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1670042.html;Бензин
Mercedes-Benz GLE-Class 2019;Coupe AMG 63S 9G-TCT (612 л.с.) 4Matic;133 364 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1833782.html;Бензин/Электричество
